@relation 'numeric-weka.filters.unsupervised.attribute.Remove-R1-27,30-56,58-72,74-89,91-93,95-124,127-129,131-137,139-188,190-191,194-198,203-210,212-216,219-229'

@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var57 numeric
@attribute Var73 numeric
@attribute Var90 numeric
@attribute Var94 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var138 numeric
@attribute Var189 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var211 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var230 {0,1}

@data
99.68,?,2.2215,120,?,?,594,42,?,?,366,20,1,7848,2607,2,2046,1,8144,2,0
230.08,?,0.92566,56,?,?,20151,-2,?,?,336,51,26,4117,11262,0,4292,1,3670,2,0
166.56,?,1.169,102,?,311180,41013,?,?,?,192,118,1,3040,3658,2,3567,1,17110,1,0
166.56,?,3.7233,186,?,272080,112780,-30,?,?,?,178,6,3819,10018,0,2609,1,6546,2,0
250.4,?,3.6462,72,?,0,3456,?,?,?,270,83,26,4055,18925,0,4577,1,5884,2,0
166.56,?,4.9534,76,?,45324,28998,?,?,?,240,215,26,5802,22211,0,1219,1,7814,2,0
200,?,6.9951,184,?,?,6534,-30,?,?,?,234,26,5935,15337,2,2117,1,16270,2,0
202.48,?,5.5358,12,?,?,0,4,?,?,?,158,26,4990,0,0,2377,1,14430,2,0
200,?,5.6828,88,?,31161,14454,-30,?,?,342,161,26,2296,214,0,4481,1,12116,1,0
253.52,?,6.5155,32,?,28710,2385,8,?,?,240,317,26,3819,0,0,1268,1,8527,1,0
?,?,6.8169,8,?,?,?,-30,?,0,378,206,26,5493,0,0,2333,1,10307,1,1
?,0,6.3512,4,0,?,?,-20,?,?,?,15,26,5802,0,0,3651,2,11648,2,0
529.84,?,4.3561,58,?,?,221980,34,?,?,336,246,26,6333,14135,2,4373,1,1376,2,0
220.08,?,2.3294,50,?,159400,63,-30,?,?,?,173,26,6709,20082,0,828,2,1530,2,0
166.56,?,0.29545,100,?,?,2205,8,?,?,258,109,26,2101,1386,0,4054,1,18379,2,0
234.72,?,3.7855,52,?,61620,261920,?,?,?,162,350,26,3826,5482,2,1200,1,9269,1,0
220.08,?,0.26191,118,?,17934,702,16,?,?,?,68,1,3609,10098,0,4920,1,0,0,0
166.56,?,5.4403,50,?,?,16263,-18,?,?,?,191,26,1265,4478,2,1550,2,13059,1,0
0,?,5.5552,12,?,?,0,4,?,?,?,166,6,1274,0,0,1204,1,12205,2,0
220.08,?,0.36381,46,?,?,6300,-30,?,?,216,45,26,873,0,0,5352,1,18511,1,1
253.52,?,1.8054,158,?,1545,2025,-30,?,?,?,262,1,1272,17480,2,193,1,18125,1,0
263.52,?,6.273,50,?,?,342,26,?,?,258,159,26,3609,3454,2,4419,1,18826,2,0
166.56,?,5.3734,74,?,66900,8649,4,?,?,234,131,26,5249,2423,0,5020,1,17014,2,0
?,?,5.5719,8,?,?,?,-30,?,0,150,48,26,2400,0,0,2210,2,14883,1,1
186.64,?,2.9859,18,?,?,0,4,?,?,?,107,26,2791,0,0,4271,1,10065,2,0
?,?,2.8968,6,?,?,?,-18,3,?,162,102,26,4572,0,0,2419,2,9946,1,0
186.64,?,0.15873,112,?,?,36405,24,?,?,378,144,1,3686,17550,2,3638,1,15883,2,0
166.56,?,3.94,18,?,9933,0,4,?,?,?,107,26,5432,0,0,622,1,5573,2,0
220.08,?,0.59496,176,?,71376,54891,?,?,?,?,45,1,5249,12774,2,902,1,5120,1,0
179.92,?,0.4311,20,?,108300,0,4,?,?,?,228,26,7848,0,0,754,1,6100,2,0
179.92,?,5.4206,68,?,231270,13464,?,?,?,?,45,26,8128,20949,2,1408,1,12304,2,0
?,?,1.1263,6,?,?,?,-20,0,?,?,173,26,6082,0,0,3054,2,6759,2,0
?,?,1.1273,8,?,?,?,-22,?,0,186,268,26,7843,0,0,567,2,32,2,0
?,?,1.3121,8,?,?,?,4,?,0,?,5,26,2141,0,0,3065,1,9112,2,0
220.08,?,1.0583,78,?,148260,29286,?,?,?,?,317,26,6349,870,2,785,1,13157,1,0
264.48,?,1.5029,14,?,?,0,?,?,?,?,33,26,5330,0,0,1562,1,12272,2,0
286.96,?,4.492,64,?,296750,18990,?,?,?,?,219,26,5645,0,0,5356,1,1329,1,0
240.56,?,1.8082,30,?,15228,1953,6,?,?,234,84,26,6254,0,0,598,1,18628,2,0
186.64,?,6.4315,22,?,107930,0,4,?,?,?,311,26,2296,0,0,2308,1,3457,1,0
178.8,?,0.24097,18,?,102480,0,4,?,?,?,8,26,4998,0,0,3034,1,4001,1,0
166.56,?,0.30656,168,?,?,178060,30,?,?,?,274,1,1699,5241,2,2312,1,3011,1,0
385.76,?,1.6394,58,?,?,12834,?,?,?,318,268,26,4743,4642,2,4219,1,12885,2,0
?,0,1.8671,4,0,?,?,?,?,?,288,126,26,6997,0,0,1839,1,15068,2,0
166.56,?,6.3298,88,?,36165,20043,44,?,?,?,268,6,6279,4642,2,4219,1,12885,2,0
220.08,?,3.9641,32,?,24438,441,6,?,?,?,107,26,4555,0,0,5652,1,18462,1,0
286.96,?,4.4311,20,?,124760,0,-28,?,?,?,366,26,3577,0,0,2706,1,15911,2,0
320.4,?,0.37449,16,?,174420,0,-28,?,?,162,155,26,4544,0,0,4972,1,1186,2,0
?,?,4.6744,8,?,?,?,-18,?,0,?,247,26,6383,0,0,5988,2,7452,1,0
254.8,?,3.8511,116,?,68640,4932,-20,?,?,?,294,1,5922,5319,2,6105,2,16776,1,0
133.12,?,4.9105,50,?,?,42246,0,?,?,132,344,26,4639,18869,2,1401,1,5513,1,0
260.16,?,4.7913,106,?,109540,23949,-30,?,?,?,209,35,2273,5453,2,3514,1,10901,1,0
233.44,?,5.7114,24,?,134580,0,-22,?,?,258,50,26,2820,0,0,5542,2,10243,2,0
220.08,?,2.959,86,?,7233,2727,?,?,?,162,367,35,1725,9566,2,871,1,16776,1,0
361.04,?,5.937,12,?,117,0,-12,?,?,?,37,26,4117,0,0,3996,2,12142,2,0
186.64,?,1.9953,62,?,24399,36693,?,?,?,?,144,6,3324,0,0,4199,1,947,1,0
275.92,?,5.4159,154,?,570200,1002100,-30,?,?,366,306,44,2585,5063,2,844,1,7322,2,0
142.96,?,3.5112,154,?,7536,42651,?,?,?,354,368,1,4044,12888,2,5532,1,4853,1,0
220.08,?,2.7988,264,?,144200,58365,4,?,?,402,105,29,5547,11687,0,4805,1,2132,2,0
?,0,5.4006,4,0,?,?,?,?,?,?,311,26,5136,0,0,5347,1,11851,2,0
409.28,?,1.1209,60,?,337760,6048,36,?,?,282,251,26,3819,5518,0,1410,1,10578,2,0
333.44,?,0.49156,92,?,?,56664,?,?,?,300,370,26,401,12242,0,405,1,17812,2,0
?,?,4.9543,8,?,?,?,4,?,0,?,379,26,1664,0,0,4767,1,8995,2,0
401.44,?,5.9594,58,?,?,8442,-32,?,?,222,384,26,2594,0,0,4298,1,378,1,0
66.88,?,0.62679,46,?,?,3816,-16,?,?,228,373,26,5645,0,0,4771,2,5114,2,0
220.08,?,4.4112,34,?,?,?,-30,?,?,270,23,26,4837,0,0,3140,1,11196,2,0
253.52,?,3.1882,42,?,?,?,18,?,?,252,327,26,2806,0,0,5950,1,11542,1,0
186.64,?,0.67656,14,?,?,0,-22,?,?,?,348,26,873,0,0,22,2,4605,2,0
198.88,?,6.5548,204,?,?,1917,?,?,?,?,194,29,3324,17713,2,1092,1,3557,1,0
?,?,3.7789,8,?,?,?,4,?,0,?,288,26,5832,0,0,5870,1,2428,2,0
166.56,?,1.3407,54,?,208300,1269,30,?,?,?,37,26,7843,12871,0,5260,1,9366,2,0
258.4,?,0.020508,96,?,?,69975,48,?,?,?,210,26,5249,21196,2,3919,1,13119,1,0
26.8,?,3.132,12,?,23010,0,?,?,?,162,266,26,6877,0,0,4213,1,13684,2,0
353.84,?,4.9957,12,?,?,0,-12,?,?,?,181,26,6077,0,0,635,2,14829,2,0
403.92,?,0.46315,26,?,63135,0,-20,?,?,?,139,26,2357,0,0,3447,2,17075,1,0
166.56,?,0.81542,18,?,?,0,4,?,?,120,115,26,3099,0,0,2750,1,1949,1,0
?,?,4.9581,10,?,?,?,-26,?,?,?,210,26,7648,0,0,3671,1,7277,2,0
166.56,?,5.0479,40,?,268470,261,-6,?,?,?,145,26,2930,0,0,285,1,3114,1,0
286.8,?,3.2523,26,?,?,0,4,?,?,?,399,6,826,0,0,202,1,16776,1,0
377.76,?,5.3057,110,?,?,2799,?,?,?,318,114,1,2553,7314,2,2796,1,17441,1,0
233.44,?,4.8342,74,?,26922,8415,?,?,?,?,107,47,2316,3530,0,454,1,2444,1,0
213.36,?,6.4779,150,?,101390,117710,?,?,?,198,375,1,1725,12686,2,102,1,6420,1,0
166.56,?,4.3826,114,?,76809,10818,0,?,?,?,267,1,2710,17001,2,3463,2,8121,1,0
200,?,6.5868,42,?,?,2205,-16,?,?,162,368,26,1,0,0,5532,2,4853,1,0
200,?,2.9972,184,?,?,5625,20,?,?,?,314,46,5915,16108,2,2831,1,11646,2,0
240.16,?,3.2021,42,?,?,3015,18,?,?,174,366,26,529,0,0,5472,1,19013,1,0
266.88,?,5.6279,46,?,79638,3780,-26,?,?,?,375,26,5645,0,0,1001,1,7628,1,0
286.96,?,1.859,50,?,?,171,26,?,?,294,257,26,1665,14896,2,1274,1,4456,1,0
133.12,?,5.6913,128,?,228100,4797,?,?,?,?,181,46,6349,11305,0,3925,1,11677,2,0
220.08,?,5.7971,18,?,116220,0,4,?,?,186,146,26,1272,0,0,6034,1,17930,1,0
633.04,?,4.0453,12,?,247640,0,4,?,?,138,106,26,1922,0,0,5878,1,14126,1,0
133.12,?,4.8274,90,?,?,657,66,?,?,390,107,26,6025,0,0,4539,1,2997,1,0
234.72,?,6.8994,130,?,388600,38430,58,?,?,?,399,1,4837,4201,2,3846,1,17086,1,0
186.64,?,3.0733,14,?,?,0,4,?,?,336,136,26,1852,0,0,2774,1,3758,1,0
286.32,?,1.4894,130,?,99063,14265,4,?,?,?,146,37,713,21694,2,620,1,10768,1,0
320.4,?,6.0017,140,?,308190,23490,-28,?,?,?,163,1,4797,4580,2,4448,1,5276,1,0
233.44,?,3.671,82,?,61338,62910,34,?,?,?,192,26,843,10147,2,563,1,7318,1,0
303.68,?,0.69558,58,?,?,14166,24,?,?,318,203,26,1909,11601,2,3956,1,221,1,0
166.56,?,3.285,34,?,?,19008,10,?,?,?,215,26,1878,0,0,1501,1,994,2,0
220.08,?,3.5398,26,?,?,0,?,?,?,306,202,26,2296,0,0,1545,1,226,1,0
166.56,?,4.8039,38,?,239420,37683,-24,?,?,144,209,26,1583,0,0,4017,2,17437,1,0
?,?,5.3687,6,?,?,?,-18,0,?,?,232,26,1665,0,0,5613,2,3893,1,0
0,?,6.6825,106,?,?,23841,-20,?,?,468,266,26,3401,0,0,781,2,16452,2,0
66.88,?,3.4001,146,?,?,184360,-20,?,?,162,8,1,3761,6986,2,5693,2,10654,1,0
230.56,?,6.8558,80,?,39234,1260,-16,?,?,156,399,26,359,0,0,3846,2,17086,1,1
675.12,?,3.0385,78,?,241290,17577,-20,?,?,?,57,26,1498,1559,0,4004,2,3504,2,0
461.92,?,2.8308,82,?,1272,369,58,?,?,294,307,26,2643,8910,0,2557,1,1723,2,0
253.52,?,3.097,34,?,?,3762,8,?,?,282,150,26,5645,0,0,2346,1,14278,1,0
306.24,?,3.7501,32,?,449130,2385,8,?,?,360,144,26,6261,0,0,4411,1,3452,2,0
286.96,?,5.0748,62,?,?,14805,38,?,?,?,15,26,1534,8632,0,3207,1,11276,2,0
203.36,?,6.0451,170,?,21273,2835,18,?,?,?,398,18,1878,3681,0,2922,1,17023,2,0
200,?,0.90515,96,?,?,990,?,?,?,?,44,26,2566,16065,0,1562,1,12770,2,0
153.2,?,4.6981,58,?,13194,5238,?,?,?,?,33,26,2566,17073,0,5282,1,4823,2,0
166.56,?,4.489,50,?,?,54846,?,?,?,210,231,26,2083,19457,0,3284,1,10512,2,0
133.12,?,3.3749,82,?,33759,67887,?,?,?,?,44,26,1218,3371,0,4041,1,7131,1,0
180.56,?,6.2816,110,?,54441,77148,20,?,?,?,360,1,4161,616,2,742,1,15724,1,0
196.64,?,4.2243,18,?,161890,0,?,?,?,?,365,26,2357,0,0,2852,1,7918,1,0
186.64,?,5.4484,28,?,109640,0,-22,?,?,?,70,26,830,0,0,6068,2,8475,2,0
253.52,?,5.5289,32,?,71022,2529,?,?,?,348,367,26,5922,0,0,6097,1,7221,2,0
314.4,?,1.6112,80,?,4128,38997,?,?,?,?,202,26,6279,0,0,5625,1,18854,1,0
133.12,?,5.2087,154,?,?,42714,56,?,?,414,373,1,6997,1665,2,2070,1,10835,1,0
146.48,?,1.774,130,?,?,184450,56,?,?,198,267,1,4797,18802,2,2401,1,7571,1,0
200,?,3.2775,38,?,440340,6039,12,?,?,324,325,26,4519,0,0,4727,1,11339,2,0
186.64,?,0.70797,72,?,?,81,?,?,?,?,282,47,1909,4474,2,3713,1,6654,1,0
133.12,?,1.0782,178,?,597,279,?,?,?,?,155,6,6997,16162,2,2731,1,14101,1,0
142.24,?,4.7597,58,?,?,67122,32,?,?,?,135,6,6269,13287,2,268,1,16617,1,0
286.56,?,3.8906,78,?,?,405,?,?,?,?,190,6,4117,21023,2,4718,1,3006,1,0
99.68,?,6.1117,78,?,?,26793,?,?,?,?,354,26,6997,13862,0,3149,1,14324,2,0
257.12,?,2.7607,42,?,312510,34083,18,?,?,?,246,26,6997,0,0,4102,1,574,2,0
186.64,?,0.5313,80,?,?,54639,?,?,?,354,172,26,3816,12936,0,5719,1,15676,2,0
220.48,?,4.0765,36,?,61818,146780,-30,?,?,?,335,26,897,0,0,5790,1,19067,2,0
266.88,?,1.0002,58,?,?,49572,34,?,?,?,146,6,7902,201,0,1406,1,10787,2,0
166.56,?,3.9989,72,?,33993,73890,24,?,?,330,123,26,6550,19023,0,4796,1,5016,2,0
253.52,?,3.1186,154,?,108,1980,-28,?,?,?,45,6,3324,6877,0,2334,1,15921,2,0
310.88,?,3.5903,14,?,?,0,4,?,?,150,269,26,6709,0,0,4888,1,4882,2,0
181.6,?,5.1226,160,?,?,111800,?,?,?,?,393,1,6361,8671,0,580,1,11264,2,0
281.12,?,2.1252,16,?,?,0,-8,?,?,312,81,26,2585,0,0,5611,2,13203,1,0
200,?,6.7911,106,?,?,25911,40,?,?,204,210,26,830,1251,2,1217,1,2670,1,0
166.56,?,3.0805,56,?,?,47718,32,?,?,270,5,26,3379,15430,0,5589,1,15162,2,0
258.32,?,0.47169,32,?,840590,2061,8,?,?,?,70,24,4837,0,0,4479,1,12240,2,0
220.08,?,2.6934,54,?,?,1143,30,?,?,276,130,26,4684,8281,2,2205,1,13346,1,0
280.96,?,5.8505,22,?,69681,0,-4,?,?,?,399,6,4837,0,0,103,2,9196,1,0
?,?,3.1929,8,?,?,?,?,?,0,?,145,26,2083,0,0,1692,1,8128,2,0
133.12,?,0.94104,88,?,?,4860,-20,?,?,312,76,26,5645,21886,2,1952,2,11400,2,0
108.88,?,6.157,200,?,56490,16668,-22,?,?,?,37,29,4990,214,0,2113,2,15811,2,0
253.52,?,6.1273,28,?,10098,0,?,?,?,342,262,26,7855,0,0,3985,1,3382,2,0
166.56,?,4.6614,68,?,453540,45855,20,?,?,390,309,35,4117,0,0,2341,1,0,0,0
?,?,0.39479,6,?,?,?,-20,0,?,?,294,26,4797,0,0,5224,2,1464,1,0
265.76,?,6.5836,172,?,147480,64107,?,?,?,?,67,1,2316,5847,0,5361,1,10951,1,0
166.56,?,1.1098,80,?,?,67320,32,?,?,216,205,26,2357,5368,0,2332,1,3254,2,0
220.08,?,2.8086,16,?,141190,0,4,?,?,252,166,26,3632,0,0,3044,1,1295,2,0
?,?,1.6059,6,?,?,?,?,0,?,?,363,26,2141,0,0,2788,1,7558,1,0
?,?,6.9058,10,?,?,?,4,?,?,?,274,26,2316,0,0,1234,1,4457,1,0
186.64,?,4.9438,60,?,?,6255,?,?,?,156,49,26,3837,18108,0,2008,1,5608,1,0
?,?,6.6118,8,?,?,?,-20,?,0,?,365,26,3046,0,0,1962,2,3756,2,0
380.56,?,0.98312,16,?,44913,0,-8,?,?,?,138,26,4343,0,0,4510,1,14452,2,0
153.2,?,5.6428,66,?,?,44037,40,?,?,240,33,26,5760,2245,0,3369,1,18610,2,0
166.56,?,1.0609,56,?,149530,381330,30,?,?,?,126,6,3820,20479,2,836,1,14136,1,0
296.96,?,0.92352,16,?,?,0,?,?,?,210,231,26,1150,0,0,1461,1,13758,1,0
166.56,?,1.8013,226,?,?,3330,?,?,?,300,320,1,5614,3752,0,5511,1,12036,2,0
95.68,?,2.166,12,?,?,0,4,?,?,?,241,26,2791,0,0,4032,1,17020,2,0
220.48,?,4.1897,124,?,368440,3996,-8,?,?,294,169,1,6822,11196,0,4645,1,11636,2,0
434.64,?,1.1134,18,?,?,0,?,?,?,156,185,26,1277,0,0,3644,1,6463,2,0
166.56,?,2.3907,178,?,3603,105990,30,?,?,378,304,45,1022,0,0,4652,1,9440,2,0
?,?,3.2303,10,?,?,?,-30,?,?,?,191,26,155,0,0,1395,2,14407,1,0
262.96,?,6.1991,112,?,?,1629,30,?,?,?,81,1,3686,5088,2,4431,1,19208,1,0
253.52,?,1.5486,24,?,38367,0,?,?,?,?,380,26,2432,0,0,3096,1,15914,1,0
66.88,?,6.6014,86,?,?,3051,-22,?,?,?,288,20,4837,15364,2,4539,2,2997,1,0
193.28,?,5.3728,122,?,152570,6741,4,?,?,?,5,37,5376,8447,0,3785,1,5713,2,0
166.56,?,6.6796,18,?,6912,0,-22,?,?,186,14,26,4202,0,0,1321,2,11292,1,0
434.08,?,3.4877,14,?,385100,0,-8,?,?,330,301,26,5614,0,0,2594,1,13737,2,0
332.8,?,5.6116,128,?,210410,31608,38,?,?,390,144,1,2506,17951,0,4105,1,10804,2,0
166.56,?,0.5659,48,?,?,1071,24,?,?,144,14,26,414,4219,2,5985,1,3573,1,0
323.68,?,4.6599,30,?,12273,139820,6,?,?,?,358,26,4982,0,0,799,1,10413,1,0
200,?,0.23157,76,?,?,3627,?,?,?,378,295,26,7863,14803,2,1602,1,1614,1,0
246.8,?,5.2397,36,?,4716,0,10,?,?,?,98,26,5432,0,0,1977,1,1856,1,0
304,?,4.9833,64,?,?,153,-20,?,?,408,260,26,4554,3112,2,1683,2,12775,2,0
166.56,?,6.1886,160,?,35508,38817,?,?,?,?,115,1,5717,22254,2,5432,1,5840,1,0
186.64,?,6.2788,112,?,16281,27882,8,?,?,192,181,1,8012,21439,2,6074,1,11538,1,0
220.08,?,4.5416,52,?,130760,131090,-26,?,?,?,50,26,3024,1109,0,5096,1,16329,2,0
184.4,?,3.8742,82,?,432000,2043,?,?,?,330,329,15,3686,40,0,938,1,18619,2,0
363.28,?,5.0446,56,?,?,12132,4,?,?,?,347,26,6783,6517,0,1251,1,1278,2,0
220.08,?,5.0583,160,?,?,28314,?,?,?,?,81,19,6822,15706,2,5210,1,4010,1,0
253.52,?,4.0923,62,?,14424,1278,-30,?,?,?,283,26,339,2874,2,5102,1,320,2,0
200,?,1.9278,174,?,?,22968,?,?,?,?,43,26,5332,1674,2,5166,1,3803,1,0
186.64,?,2.1741,18,?,38106,0,4,?,?,?,240,26,1309,0,0,2260,1,10014,1,0
300.32,?,0.16492,118,?,54405,186000,?,?,?,?,125,1,3895,1780,2,4025,1,5929,1,0
?,?,2.2972,10,?,?,?,?,?,?,?,161,26,5574,0,0,2678,1,11985,2,0
166.56,?,6.818,172,?,94875,567870,?,?,?,?,269,46,3059,2548,2,3209,1,0,0,0
286.96,?,0.85409,58,?,23370,42840,-30,?,?,252,14,26,5533,0,0,1633,1,9703,1,0
186.64,?,6.3125,92,?,0,99747,?,?,?,?,228,24,4466,14056,0,1871,1,2847,2,0
340.48,?,4.2478,44,?,?,66519,20,?,?,?,397,26,7168,0,0,1544,1,373,2,0
265.76,?,5.9462,104,?,?,29241,-30,?,?,?,166,1,1665,0,0,2303,1,7414,2,0
286.96,?,6.8428,32,?,?,306,?,?,?,?,23,26,232,0,0,2425,1,189,2,0
166.56,?,5.4446,90,?,?,4194,?,?,?,?,389,6,2501,16564,2,3338,1,13261,2,0
?,?,1.5766,6,?,?,?,-18,0,?,420,236,26,1665,0,0,1856,2,10911,1,0
166.56,?,5.5813,132,?,36258,74016,?,?,?,252,169,1,2820,5931,0,534,1,2660,2,0
166.56,?,1.567,100,?,86307,63117,52,?,?,?,67,26,6098,1583,0,5361,1,9309,1,0
?,?,1.2094,6,?,?,?,?,0,?,216,370,26,5566,0,0,2803,1,7876,2,0
186.64,?,1.3839,24,?,274720,0,?,?,?,?,78,26,6077,0,0,3025,1,8876,2,0
461.6,?,4.3922,18,?,?,0,-8,?,?,?,294,26,1161,0,0,3467,2,16776,1,0
133.12,?,3.0034,76,?,?,8451,28,?,?,?,126,6,384,16115,2,3862,1,6712,1,0
301.6,?,2.2057,16,?,?,0,4,?,?,?,246,6,1878,0,0,5258,1,12192,2,0
253.52,?,2.7635,48,?,?,74196,24,?,?,216,397,26,4016,2175,0,845,1,9996,1,0
359.76,?,0.9498,66,?,6147,3393,?,?,?,210,84,26,4016,21965,0,598,1,18628,2,0
210,?,3.7287,222,?,?,243,?,?,?,?,14,49,235,14230,2,4985,1,15383,1,0
190,?,0.55437,118,?,7767,17739,40,?,?,282,166,26,4990,13926,0,3204,1,8882,2,0
220.08,?,5.8552,104,?,4827,76680,?,?,?,?,21,1,1852,1650,2,3158,1,1962,1,0
301.2,?,6.706,54,?,?,14688,30,?,?,264,379,26,6261,15203,0,2050,1,16101,2,0
153.2,?,5.9175,74,?,?,23553,-18,?,?,?,50,26,2967,21216,0,4427,2,3500,2,0
220.08,?,4.9047,36,?,51147,8100,10,?,?,288,329,26,4837,0,0,3713,1,18684,1,0
241.92,?,5.5326,42,?,342800,47781,16,?,?,?,44,26,501,0,0,3693,1,2052,2,0
460.08,?,5.3967,18,?,69843,0,?,?,?,?,163,26,5802,0,0,2171,1,9448,2,0
288.64,?,3.7744,138,?,?,6831,?,?,?,?,33,1,2538,19795,0,2161,1,5284,1,0
200,?,6.5247,158,?,4047,12951,-30,?,?,?,67,6,3819,18766,2,2565,1,16271,1,1
253.52,?,6.3125,30,?,83826,13626,6,?,?,342,121,26,2053,0,0,2973,1,758,2,0
220.08,?,0.79962,222,?,?,22401,?,?,?,?,368,22,4742,12317,2,4259,1,6527,1,0
805.12,?,3.2769,34,?,118560,21519,?,?,?,252,199,26,1656,0,0,5490,1,16567,1,0
0,?,3.9336,96,?,7617,17496,4,?,?,210,210,26,4797,20057,2,1512,1,10031,1,0
166.56,?,6.709,50,?,60411,66726,?,?,?,?,348,26,2455,9322,0,3160,1,13269,2,0
20.08,?,1.6193,34,?,74289,5643,4,?,?,?,348,26,1265,0,0,3136,1,11734,2,0
200,?,3.8212,154,?,?,112840,?,?,?,?,28,1,6997,9888,2,984,1,3571,1,0
?,?,3.3856,10,?,?,?,4,?,?,222,374,26,4611,0,0,4641,1,2217,2,0
233.44,?,0.82525,104,?,?,0,-26,?,?,?,335,26,7348,3170,0,3215,1,6409,2,0
136.08,?,2.6116,50,?,194780,5166,?,?,?,?,48,26,6534,19708,0,3259,1,11212,2,0
200,?,2.7398,58,?,?,28962,-30,?,?,210,359,26,4115,19420,0,504,1,15385,2,0
186.64,?,3.244,54,?,20703,3366,?,?,?,270,231,26,5888,4357,0,605,1,13495,2,0
269.84,?,0.39116,18,?,519,0,-30,?,?,?,68,34,2742,0,0,4119,1,12625,2,0
63.52,?,6.831,34,?,322690,26865,4,?,?,264,317,26,5044,0,0,785,1,13157,1,0
166.56,?,1.2164,78,?,?,111200,30,?,?,?,78,26,7527,7887,2,2610,1,14857,1,0
233.44,?,4.6597,60,?,?,621,36,?,?,210,192,26,4719,6216,0,5631,1,17302,1,0
?,?,6.0694,10,?,?,?,4,?,?,258,135,26,4837,0,0,3002,1,13909,2,0
340.48,?,4.5445,52,?,?,?,-20,?,?,?,150,26,4115,11514,2,4001,2,16106,1,0
264.88,?,5.0023,14,?,6003,0,-10,?,?,?,173,26,4743,0,0,3341,2,7450,2,0
253.52,?,0.87417,60,?,?,4869,-30,?,?,348,366,26,3099,0,0,2785,1,1818,2,0
260.24,?,6.3467,34,?,?,11673,?,?,?,?,239,26,6997,0,0,3980,1,16243,1,0
?,0,4.7763,4,0,?,?,-20,?,?,186,363,26,5325,0,0,573,2,4304,1,0
262.32,?,3.2448,58,?,171950,10638,-26,?,?,?,367,6,3058,7599,2,1541,1,12511,1,0
20.08,?,4.7699,24,?,43200,0,-30,?,?,174,161,26,6360,0,0,5388,1,1856,1,0
200,?,2.2096,94,?,2754,129100,-22,?,?,174,182,26,2357,6854,0,851,2,18265,1,0
395.36,?,6.2485,18,?,175770,0,?,?,?,?,365,26,2053,0,0,2424,1,6538,2,0
533.92,?,6.9776,128,?,111950,21042,?,?,?,?,189,1,3046,9126,0,6075,1,3682,1,0
133.12,?,3.129,154,?,?,28863,-30,?,?,276,362,1,3063,15194,0,6003,1,13780,2,0
186.64,?,2.1141,194,?,54753,34461,?,?,?,?,107,1,843,22126,0,2744,1,12374,2,0
214.64,?,1.2687,128,?,7806,67698,4,?,?,354,150,1,7168,22243,2,558,1,5156,1,0
400.64,?,3.9838,18,?,407200,0,?,?,?,?,368,26,1909,0,0,1175,1,2377,2,0
323.92,?,1.2279,22,?,8334,0,4,?,?,288,6,26,2269,0,0,3125,1,18391,2,0
166.56,?,1.4311,42,?,42543,621,18,?,?,?,367,26,1725,0,0,1720,1,6714,2,0
253.52,?,1.8173,126,?,12759,48996,12,?,?,186,283,1,4973,150,2,3512,1,50,2,0
186.64,?,1.1542,36,?,?,28998,?,?,?,?,178,26,5935,0,0,2059,1,6933,1,0
220.08,?,4.3014,28,?,70101,0,4,?,?,?,325,26,5888,0,0,1190,1,12854,1,0
253.52,?,5.9566,122,?,?,32922,?,?,?,210,49,1,1852,9814,2,5460,1,13256,1,0
288.48,?,2.5313,130,?,430110,31851,-26,?,?,?,164,1,2506,18267,2,2442,1,12899,1,0
186.64,?,1.8126,166,?,19146,91242,40,?,?,?,109,1,1272,13655,0,5205,1,2370,2,0
220.08,?,0.63747,16,?,265950,0,4,?,?,168,102,26,3161,0,0,3304,1,3717,1,0
166.56,?,6.5578,132,?,17331,441,?,?,?,378,359,1,6822,2559,2,4481,1,10409,1,0
?,?,4.229,8,?,?,?,-24,?,0,?,363,26,4837,0,0,1899,2,7688,2,0
253.52,?,4.8103,32,?,?,2943,8,?,?,?,250,26,274,0,0,5500,1,8582,1,0
307.04,?,6.1688,164,?,26889,19692,-28,?,?,408,194,26,6063,21346,2,4268,1,1671,1,0
166.56,?,5.1175,58,?,318,1323,10,?,?,?,367,26,1088,18134,0,5701,1,2535,2,0
227.28,?,0.53429,12,?,?,0,4,?,?,?,368,26,4555,0,0,1175,1,15497,2,0
66.88,?,1.953,190,?,1740,7101,4,?,?,?,83,26,6025,18854,2,3267,1,9863,2,0
133.12,?,3.8695,56,?,230240,2088,?,?,?,?,368,26,5644,4708,2,858,1,1579,2,0
220.08,?,3.1275,58,?,?,3510,?,?,?,138,176,26,7095,14234,2,4944,1,11808,1,0
166.56,?,2.6761,16,?,13776,0,4,?,?,?,290,26,7384,0,0,4545,1,3114,1,0
220.08,?,5.5841,120,?,6195,13050,4,?,?,306,350,1,6082,12655,2,5473,1,807,1,0
253.52,?,5.3743,160,?,157230,10746,?,?,?,?,173,1,2053,5854,0,6032,1,6802,2,0
